behind,bi'haind,s. having the lower score or lagging position in a contest\nr. in or to or toward the rear\nr. remaining in a place or condition that has been left or departed from\nr. of timepieces,adv. 在后地\nprep. 在...背后,5,,the recording machinery was kept behind screens
believe,bi'li:v,v. accept as true; take to be true\nv. be confident about something\nv. follow a credo; have a faith; be a believer\nv. credit with veracity,v. 相信,5,p:believed/3:believes/d:believed/i:believing,the superintendent believed Lancaster's story
bell,bel,"n. a hollow device made of metal that makes a ringing sound when struck\nn. the sound of a bell being struck\nn. (nautical) each of the eight half-hour units of nautical time signaled by strokes of a ship's bell; eight bells signals 4:00, 8:00, or 12:00 o'clock, either a.m. or p.m.\nn. the shape of a bell","n. 铃, 钟\n[计] 响铃命令",3,s:bells/p:belled/i:belling/3:bells/d:belled,the church bells tolled
below,bi'lәu,r. in or to a place that is lower\nr. at a later place\nr. (in writing) see below,prep. 在下面\nadv. 在下面,4,,just below the pocket was a stain
beside,bi'said,"n. At the side of; on one side of.\nn. Aside from; out of the regular course or order of; in a\n   state of deviation from; out of.\nn. Over and above; distinct from; in addition to.\nadv. On one side.\nadv. More than that; over and above; not included in the\n   number, or in what has been mentioned; moreover; in addition.",prep. 在旁边,3,,he sat beside me in the front seat
besides,bi'saidz,"r. making an additional point; anyway; besides, we can't afford it""\nr. in addition","prep. 除...之外\nadv. 而且, 此外",3,,I have no other family besides my parents
between,bi'twi:n,r. in the interval\nr. in between,prep. 在...之间,5,,the border between Mexico and the United States
beyond,bi'jɒnd,r. farther along in space or time or degree\nr. on the farther side from the observer\nr. in addition,"prep. 超过, 在那一边, 迟于\nadv. 在远处\nn. 更远处",4,,he pointed to a spot beyond the trees
bicycle,'baisikl,n. a wheeled vehicle that has two wheels and is moved by foot pedals\nv. ride a bicycle,n. 自行车,2,s:bicycles/p:bicycled/i:bicycling/d:bicycled/3:bicycles,
big,big,s. significant\ns. loud and firm\ns. conspicuous in position or importance\ns. prodigious,"a. 大的, 重要的\nadv. 大量地",5,t:biggest/r:bigger,her big hazel eyes
bike,baik,n a motor vehicle with two wheels and a strong frame\nn a wheeled vehicle that has two wheels and is moved by foot pedals\nv ride a bicycle,"n. 自行车, 脚踏车",3,s:bikes/i:biking/p:biked/3:bikes/d:biked,
bill,bil,n. a statute in draft before it becomes law\nn. an itemized statement of money owed for goods shipped or services rendered\nn. a piece of paper money (especially one issued by a central bank)\nn. the entertainment offered at a public presentation,"n. 帐单, 清单, 钞票, 鸟嘴, 广告, 法案, 票据\nvt. 开帐单, (用招贴)宣布",4,s:bills/d:billed/i:billing/p:billed/3:bills,the bill for their meal came to £17
bird,bә:d,n. warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings\nn. the flesh of a bird or fowl (wild or domestic) used as food\nv. watch and study birds in their natural habitat,"n. 鸟, 羽毛球\nvi. 打鸟",4,s:birds/i:birding/p:birded/3:birds/d:birded/f:birds,
birth,bә:θ,n. the time when something begins (especially life)\nn. the event of being born\nn. a baby born; an offspring,"n. 出生, 起源\n[医] 生产, 分娩",3,s:births/i:birthing/p:birthed/3:births/d:birthed,he was blind from birth
birthday,'bә:θdei,n. an anniversary of the day on which a person was born (or the celebration of it)\nn. the date on which a person was born,n. 生日,3,s:birthdays,
biscuit,'biskit,n. small round bread leavened with baking-powder or soda,n. 饼干\n[化] 素坯; 饼干,2,s:biscuits,a chocolate biscuit
bit,bit,n. a small fragment of something broken off from the whole\nn. piece of metal held in horse's mouth by reins and used to control the horse while riding\nn. a unit of measurement of information (from binary + digit); the amount of information in a system having two equiprobable states\nn. the part of a key that enters a lock and lifts the tumblers,"n. 少量, 马嚼子, 辅币\nvt. 给马上嚼子, 控制\nbite的过去式和过去分词\n[计] 比特, 二进制数位, 机内测试",5,s:bits/0:bite/1:pd,give the duck a bit of bread
bitter,'bitә,n. English term for a dry sharp-tasting ale with strong flavor of hops (usually on draft)\nn. the taste experience when quinine or coffee is taken into the mouth\nv. make bitter\ns. very difficult to accept or bear,"a. 苦的, 痛苦的, 怀恨的\nadv. 刺骨\nv. (使)变苦",3,s:bitters/i:bittering/p:bittered/3:bitters/d:bittered,raw berries have an intensely bitter flavour
black,blæk,n. the quality or state of the achromatic color of least lightness (bearing the least resemblance to white)\nn. British chemist who identified carbon dioxide and who formulated the concepts of specific heat and latent heat (1728-1799)\nn. popular child actress of the 1930's (born in 1928)\nn. a person with dark skin who comes from Africa (or whose ancestors came from Africa),"n. 黑色, 黑颜料\na. 黑色的",5,s:blacks/p:blacked/r:blacker/t:blackest/d:blacked/i:blacking/3:blacks,black smoke
blackboard,'blækbɒ:d,n. sheet of slate; for writing with chalk,n. 黑板,1,s:blackboards,
blind,blaind,"n. people who have severe visual impairments, considered as a group\nn. a hiding place sometimes used by hunters (especially duck hunters)\nn. a protective covering that keeps things out or hinders sight\nv. render unable to see","n. 蒙蔽物, 窗帘\na. 盲目的, 瞎的, 不加思考的\nvt. 使失明, 蒙蔽, 遮暗\nadv. 盲目地",3,s:blinds/d:blinded/p:blinded/r:blinder/i:blinding/3:blinds,a blind man with a stick
blood,blʌd,"n. the fluid (red in vertebrates) that is pumped through the body by the heart and contains plasma, blood cells, and platelets\nn. temperament or disposition\nn. people viewed as members of a group\nv. smear with blood, as in a hunting initiation rite, where the face of a person is smeared with the blood of the kill","n. 血, 血统, 流血, 气质, 生命\nvt. 使出血, 用血涂",4,s:bloods/d:blooded/i:blooding/p:blooded/3:bloods,drops of blood
blow,blәu,n. a powerful stroke with the fist or a weapon\nn. an impact (as from a collision)\nn. forceful exhalation through the nose or mouth\nv. exhale hard,"n. 吹, 打击, 殴打, 花开\nv. 吹, 风吹, 吹响, 开花",3,p:blew/d:blown/i:blowing/s:blows/3:blows,a cold breeze was blowing in off the sea
board,bɒ:d,n. a committee having supervisory powers\nn. a stout length of sawn timber; made in a wide variety of sizes and used for many purposes\nn. a flat piece of material designed for a special purpose\nn. food or meals in general,"n. 木板, 甲板, 膳食, 会议桌\nvt. 乘船, 供膳食, 用板覆盖\nvi. 搭伙\n[计] 板",4,s:boards/p:boarded/d:boarded/i:boarding/3:boards,loose boards creaked as I walked on them
boat,bәut,n. a small vessel for travel on water\nv. ride in a boat on water,n. 船\nvi. 乘船\nvt. 以船运,4,s:boats/i:boating/p:boated/3:boats/d:boated,a fishing boat
body,'bɒdi,"n. the entire structure of an organism (an animal, plant, or human being)\nn. a group of persons associated by some common tie or occupation and regarded as an entity\nn. a natural object consisting of a dead animal or person\nn. an individual 3-dimensional object that has mass and that is distinguishable from other objects","n. 身体, 人, 尸体, 主要部分, 团体\nvt. 赋以形体\n[计] 体",5,s:bodies/i:bodying/p:bodied/3:bodies/d:bodied,it's important to keep your body in good condition
book,buk,n. a written work or composition that has been published (printed on pages bound together)\nn. physical objects consisting of a number of pages bound together\nn. a collection of playing cards satisfying the rules of a card game\nn. a collection of rules or prescribed standards on the basis of which decisions are made,"n. 书, 书籍, 帐簿, 名册, 工作簿\nv. 登记, 预订\n[计] 工作簿",5,s:books/d:booked/p:booked/i:booking/3:books,a book of selected poems
boring,'bɒ:riŋ,n. the act of drilling a hole in the earth in the hope of producing petroleum\ns. so lacking in interest as to cause mental weariness,"a. 烦人的, 无聊的, 无趣的\n[机] 成孔期, 搪孔",2,i:boring/0:boring/1:i/s:borings,I've got a boring job in an office
born,bɒ:n,n. British nuclear physicist (born in Germany) honored for his contributions to quantum mechanics (1882-1970)\na. brought into existence,a. 天生的\nbear的过去分词,4,0:bear/1:d/d:born/p:born/i:borning,
borrow,'bɒrәu,v. get temporarily,"vt. 借, 借入, 借用\nvi. 借\n[计] 借位; 借位数",3,d:borrowed/p:borrowed/i:borrowing/3:borrows,he had borrowed a car from one of his colleagues
boss,bɒs,n. a person responsible for hiring workers\nn. a person who exercises control and makes decisions\ns. exceptionally good,"n. 老板, 上司, 岩瘤, 浮雕, 母牛\nvt. 指挥, 控制, 浮雕",4,s:bosses/i:bossing/p:bossed/3:bosses/d:bossed,I asked my boss for a promotion
both,bәuθ,s. (used with count nouns) two considered together; the two,a. 两者的\nadv. 两者都\npron. 两者,5,,
bottle,'bɒtl,n. a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped\nn. the quantity contained in a bottle\nn. a vessel fitted with a flexible teat and filled with milk or formula; used as a substitute for breast feeding infants and very young children\nv. store (liquids or gases) in bottles,"n. 瓶子, 酒瓶\nvt. 装瓶, 抑制, 围困",4,s:bottles/d:bottled/p:bottled/i:bottling/3:bottles,he opened the bottle of beer
bottom,'bɒtәm,n. the lower side of anything\nn. the lowest part of anything\nn. the second half of an inning; while the home team is at bat\nn. a cargo ship,"n. 底部\na. 底部的\nvt. 给...装底, 查明真相\nvi. 到达底部, 建立基础",4,s:bottoms/i:bottoming/p:bottomed/3:bottoms/d:bottomed,the bottom of the page
bowl,bәul,n. a round vessel that is open at the top; used chiefly for holding food or liquids; \nn. a concave shape with an open top\nn. a dish that is round and open at the top for serving foods\nn. the quantity contained in a bowl,"n. 碗, 木球, 大酒杯\nv. 滚木球, 快而稳地行驶",3,s:bowls/p:bowled/d:bowled/i:bowling/3:bowls,a mixing bowl
box,bɒks,n. a (usually rectangular) container; may have a lid\nn. private area in a theater or grandstand where a small group can watch the performance\nn. the quantity contained in a box\nn. a rectangular drawing,"n. 盒子, 箱, 方框, 一巴掌\nvt. 装...入盒中, 装箱, 打耳光\nvi. 拳击\n[计] 方框",4,s:boxes/d:boxed/p:boxed/i:boxing/3:boxes,a cigarette box
boy,bɒi,n. a friendly informal reference to a grown man\nn. (ethnic slur) offensive and disparaging term for Black man,"n. 男孩\n[法] 男孩, 少年, 儿子",5,s:boys,a four-year-old boy
